ID_Transaccion;Fecha_Venta;Region;Asesor_Venta;Producto;Monto_Venta;Dias_Mora
00369;29/03/2023;Este;diana  patricia;Tarjeta Gold;23690000;105
00370;20/11/2024;Oeste;Diana  Patricia;Seguro Vida;23671000;0
00371;04/01/2024;Centro;Maria Gomez;Seguro Vida;31583000;0
00372;11-Apr-2023;Centro;Juan Perez;Seguro Vida;23381000;104
00373;13/09/2023;Este;JUAN PEREZ;Microcredito;4085000;0
00374;12/12/2024;Sur;LUCIA FERNANDEZ;CDT;46972000;73
00375;05/09/2024;Norte;ana lopez;Microcredito;12674000;1
00376;20/01/2024;Este;  miguel angel  ;CDT;24597000;0
00377;04-Oct-2023;Sur;SOFIA RAMIREZ;Seguro Vida;4628000;79
00378;24/11/2024;Este;maria gomez;Credito Libranza;28931000;0
00379;06/09/2023;Centro;Carlos Ruiz;CDT;4542000;0
00380;20/07/2023;Sur;Maria Gomez;Credito Libranza;45197000;0
00381;15-Oct-2024;Centro;LUCIA FERNANDEZ;Credito Libranza;19491000;0
00382;21/03/2024;Norte;Ana Lopez;Microcredito;29081000;0
00383;03/04/2024;Oeste;PEDRO GIL;Credito Libranza;46852000;31
00384;15/07/2024;Norte;ANA LOPEZ;CDT;15003000;4
00385;08/03/2024;Este;  SOFIA RAMIREZ  ;Microcredito;10967000;13
00386;28/05/2023;Este;  Carlos Ruiz  ;Tarjeta Gold;47084000;0
00387;07/12/2024;Norte;carlos ruiz;Credito Libranza;37921000;0
00388;26/06/2024;Oeste;    MIGUEL ANGEL    ;Seguro Vida;21233000;0
00389;01/10/2024;Norte;carlos ruiz;Credito Libranza;8626000;0
00390;11/11/2023;Centro;ana lopez;Tarjeta Gold;24385000;91
00391;27/05/2023;Este;maria gomez;Tarjeta Gold;26005000;48
00392;22/08/2023;Oeste;sofia ramirez;Credito Libranza;35890000;0
00393;28/05/2023;Norte;MARIA GOMEZ;Seguro Vida;7625000;52
00394;02/06/2024;Centro;pedro gil;CDT;40088000;0
00395;12/05/2023;Este;JUAN PEREZ;Credito Libranza;39288000;0
00396;13/03/2024;Sur;  Maria Gomez  ;Credito Libranza;23585000;0
00397;15/11/2023;Norte;CARLOS RUIZ;Seguro Vida;27465000;0
00398;09/08/2024;Este;lucia fernandez;Microcredito;33268000;0
00399;02/03/2023;Norte;Diana  Patricia;Microcredito;9353000;17
00400;03/06/2023;Sur;PEDRO GIL;CDT;37742000;0
00401;01/07/2023;Oeste;  LUIS TORRES  ;Seguro Vida;34428000;59
00402;27/11/2023;Centro;DIANA  PATRICIA;Tarjeta Gold;33338000;0
00403;26/02/2023;Sur;LUIS TORRES;CDT;5440000;103
00404;10/11/2023;Sur;Carlos Ruiz;Tarjeta Gold;38484000;0
00405;27/11/2024;Sur;SOFIA RAMIREZ;Microcredito;41437000;0
00406;16/09/2023;Sur;ANA LOPEZ;CDT;21576000;0
00407;29/11/2023;Centro;Ana Lopez;Tarjeta Gold;31605000;0
00408;27/05/2024;Oeste;ana lopez;CDT;47908000;0
00409;30/09/2024;Oeste;  LUIS TORRES  ;Seguro Vida;42221000;81
00410;25/03/2024;Sur;pedro gil;CDT;885000;110
00411;14/02/2023;Sur;ana lopez;Seguro Vida;8121000;0
00412;29/09/2024;Oeste;  Ana Lopez  ;CDT;25934000;0
00413;13/05/2023;Norte;Carlos Ruiz;Credito Libranza;13052000;81
00414;09-Dec-2023;Oeste;  miguel angel  ;CDT;36474000;0
00415;17/05/2024;Este;ana lopez;Microcredito;14927000;0
00416;30/06/2024;Sur;SOFIA RAMIREZ;Tarjeta Gold;24342000;11
00417;14/08/2024;Sur;lucia fernandez;CDT;20582000;81
00418;21/07/2023;Oeste;  Maria Gomez  ;Tarjeta Gold;22889000;0
00419;13/04/2023;Centro;lucia fernandez;Credito Libranza;22425000;0
00420;14-Oct-2024;Este;Diana  Patricia;Seguro Vida;7509000;37
00421;03/04/2024;Este;  miguel angel  ;Tarjeta Gold;17350000;51
00422;07/04/2024;Este;  Ana Lopez  ;Tarjeta Gold;19658000;0
00423;13/10/2024;Oeste;  MIGUEL ANGEL  ;Tarjeta Gold;35866000;0
00424;19/10/2023;Sur;Diana  Patricia;Credito Libranza;44255000;45
00425;30/01/2023;Centro;  Pedro Gil  ;Seguro Vida;6877000;23
00426;23/11/2023;Este;pedro gil;Microcredito;24772000;22
00427;12/05/2023;Oeste;diana  patricia;Tarjeta Gold;28623000;0
00428;27/01/2024;Norte;CARLOS RUIZ;CDT;31099000;49
00429;26/10/2024;Oeste;carlos ruiz;Seguro Vida;17326000;0
00430;08/03/2023;Centro;Pedro Gil;Seguro Vida;41056000;82
00431;25/04/2023;Norte;  MIGUEL ANGEL  ;Microcredito;32622000;116
00432;12-Dec-2023;Norte;Juan Perez;CDT;43607000;0
00433;06/05/2024;Centro;  SOFIA RAMIREZ  ;Microcredito;23391000;0
00434;23-Dec-2024;Sur;luis torres;Microcredito;24349000;44
00435;11/10/2023;Sur;LUIS TORRES;Tarjeta Gold;7183000;0
00436;27/02/2024;Oeste;carlos ruiz;Tarjeta Gold;9013000;37
00437;23/04/2023;Este;ANA LOPEZ;CDT;4820000;0
00438;11/01/2024;Sur;Juan Perez;Credito Libranza;42551000;54
00439;18/06/2023;Oeste;Carlos Ruiz;Credito Libranza;48909000;0
00440;05/10/2024;Sur;LUIS TORRES;Seguro Vida;27871000;0
00441;17/05/2023;Oeste;maria gomez;Tarjeta Gold;2601000;89
00442;11/05/2024;Centro;ANA LOPEZ;Microcredito;45263000;0
00443;01/10/2023;Norte;  SOFIA RAMIREZ  ;Credito Libranza;19828000;0
00444;22/01/2023;Este;LUIS TORRES;Microcredito;27759000;81
00445;05/04/2024;Sur;JUAN PEREZ;CDT;42690000;0
00446;18/05/2024;Este;LUCIA FERNANDEZ;Tarjeta Gold;13839000;46
00447;04/05/2024;Centro;Juan Perez;Microcredito;35815000;44
00448;11/04/2024;Centro;pedro gil;Microcredito;47954000;81
00449;14/09/2023;Sur;carlos ruiz;Seguro Vida;22416000;0
00450;04/10/2023;Este;MARIA GOMEZ;CDT;620000;51
00451;04/01/2023;Centro;  MIGUEL ANGEL  ;Tarjeta Gold;27041000;0
00452;22/06/2024;Norte;LUIS TORRES;Microcredito;47912000;0
00453;18/06/2023;Oeste;LUIS TORRES;Microcredito;28593000;0
00454;05/12/2024;Norte;juan perez;Tarjeta Gold;34364000;0
00455;03/10/2023;Sur;lucia fernandez;Tarjeta Gold;21118000;0
00456;25/02/2024;Este;  Juan Perez  ;Seguro Vida;39125000;0
00457;09/06/2023;Este;CARLOS RUIZ;Tarjeta Gold;14649000;0
00458;08/07/2023;Norte;  Juan Perez  ;CDT;27955000;80
00459;04/11/2024;Este;lucia fernandez;CDT;27833000;82
00460;07/10/2023;Centro;Carlos Ruiz;Seguro Vida;19906000;0
00461;11/07/2024;Sur;JUAN PEREZ;Microcredito;39183000;48
00462;12/05/2024;Este;Maria Gomez;Credito Libranza;8713000;0
00463;29/04/2023;Centro;SOFIA RAMIREZ;Credito Libranza;38773000;0
00464;11/09/2024;Este;maria gomez;Seguro Vida;33458000;0
00465;26-Feb-2024;Norte;  Diana  Patricia  ;CDT;17274000;15
00466;16-Jul-2023;Sur;  MIGUEL ANGEL  ;Credito Libranza;29696000;39
00467;22-Apr-2023;Sur;SOFIA RAMIREZ;Tarjeta Gold;21212000;0
00468;19/07/2024;Este;lucia fernandez;Credito Libranza;28809000;0
00469;05/06/2024;Sur;  lucia fernandez  ;Microcredito;34308000;116
00470;19/11/2023;Norte;LUIS TORRES;Seguro Vida;4716000;45
00471;05/06/2024;Centro;  Carlos Ruiz  ;Tarjeta Gold;25265000;0
00472;11/07/2023;Este;Carlos Ruiz;Credito Libranza;5181000;76
00473;29/10/2024;Norte;juan perez;Tarjeta Gold;42469000;2
00474;28/02/2023;Sur;JUAN PEREZ;Tarjeta Gold;15602000;47
00475;17/10/2023;Oeste;SOFIA RAMIREZ;Credito Libranza;35805000;0
00476;31/03/2024;Norte;carlos ruiz;Tarjeta Gold;10155000;70
00477;29/05/2023;Este;Pedro Gil;CDT;24465000;0
00478;28/02/2024;Sur;maria gomez;Microcredito;15307000;42
00479;16/11/2024;Centro;DIANA  PATRICIA;Credito Libranza;24167000;0
00480;16/12/2024;Este;Maria Gomez;Microcredito;10991000;22
00481;11/05/2024;Norte;CARLOS RUIZ;Microcredito;34366000;0
00482;18/08/2024;Este;Carlos Ruiz;CDT;1544000;86
00483;03/11/2023;Sur;Diana  Patricia;Credito Libranza;15194000;0
00484;08/09/2024;Oeste;PEDRO GIL;Credito Libranza;19080000;0
00485;01/01/2023;Oeste;ana lopez;Credito Libranza;7891000;0
00486;25/04/2023;Oeste;  Carlos Ruiz  ;Credito Libranza;34325000;0
00487;29/05/2024;Centro;JUAN PEREZ;CDT;21230000;0
00488;07/08/2023;Este;Diana  Patricia;Tarjeta Gold;37221000;0
00489;20/05/2023;Este;SOFIA RAMIREZ;CDT;9989000;0
00490;24/04/2024;Oeste;JUAN PEREZ;Credito Libranza;37770000;112
00491;29/05/2024;Sur;LUCIA FERNANDEZ;Microcredito;1213000;24
00492;04/05/2023;Centro;SOFIA RAMIREZ;CDT;2460000;0
00493;03/11/2024;Norte;pedro gil;Seguro Vida;42714000;0
00494;29/06/2024;Centro;  MIGUEL ANGEL  ;CDT;49172000;10
00495;02/07/2024;Norte;Pedro Gil;CDT;37769000;0
00496;15/04/2024;Este;Carlos Ruiz;Tarjeta Gold;47421000;104
00497;30/10/2024;Sur;Pedro Gil;Credito Libranza;38908000;0
00498;31/12/2023;Sur;SOFIA RAMIREZ;Seguro Vida;29939000;0
00499;20-Jan-2023;Sur;JUAN PEREZ;Tarjeta Gold;12061000;0
00500;11/03/2024;Norte;Maria Gomez;Tarjeta Gold;31081000;0
00501;09/05/2023;Sur;  Pedro Gil  ;Credito Libranza;28457000;0
00502;16/10/2023;Este;  Maria Gomez  ;Microcredito;825000;5
00503;28/08/2023;Norte;  MIGUEL ANGEL  ;Microcredito;43651000;0
00504;03/09/2024;Norte;Diana  Patricia;Credito Libranza;11741000;0
00505;12/06/2024;Oeste;Juan Perez;Credito Libranza;1475000;54
00506;24/05/2024;Centro;lucia fernandez;Credito Libranza;36451000;0
00507;26/08/2024;Sur;SOFIA RAMIREZ;Seguro Vida;3368000;0
00508;13/09/2024;Norte;  SOFIA RAMIREZ  ;Credito Libranza;4506000;8
00509;19/02/2023;Centro;luis torres;Seguro Vida;21133000;0
00510;05/05/2023;Oeste;luis torres;Credito Libranza;9458000;0
00511;24/01/2024;Oeste;    MIGUEL ANGEL    ;Credito Libranza;17267000;0
00512;04/06/2024;Este;MARIA GOMEZ;Credito Libranza;32350000;24
00513;01/10/2024;Norte;  lucia fernandez  ;Seguro Vida;29618000;0
00514;01/02/2024;Este;  LUIS TORRES  ;CDT;4153000;0
00515;25/05/2024;Sur;  miguel angel  ;Credito Libranza;21360000;0
00516;07/07/2024;Norte;Pedro Gil;Tarjeta Gold;33106000;0
00517;05/02/2023;Oeste;LUCIA FERNANDEZ;Credito Libranza;4964000;0
00518;10/02/2024;Este;luis torres;Seguro Vida;37111000;79
00519;17/12/2023;Sur;DIANA  PATRICIA;Microcredito;39866000;0
00520;04/07/2024;Sur;LUCIA FERNANDEZ;Microcredito;2209000;0
00521;05/09/2024;Norte;Carlos Ruiz;Credito Libranza;6213000;0
00522;10/03/2024;Oeste;Carlos Ruiz;Tarjeta Gold;48000000;0
00523;16/07/2024;Este;ANA LOPEZ;CDT;38304000;0
00524;29-Aug-2023;Oeste;carlos ruiz;CDT;7177000;4
00525;01/10/2023;Norte;maria gomez;Seguro Vida;582000;0
00526;18/11/2024;Norte;Pedro Gil;Microcredito;30511000;0
00527;02/12/2023;Centro;    MIGUEL ANGEL    ;Microcredito;34144000;0
00528;28/08/2024;Sur;CARLOS RUIZ;Tarjeta Gold;3691000;0
00529;10/11/2023;Sur;SOFIA RAMIREZ;Microcredito;11100000;0
00530;16/07/2024;Sur;diana  patricia;Microcredito;24364000;8
00531;25/02/2024;Sur;LUCIA FERNANDEZ;Seguro Vida;3856000;0
00532;30/08/2024;Sur;CARLOS RUIZ;Seguro Vida;27273000;10
00533;25/09/2023;Oeste;  Diana  Patricia  ;Microcredito;10388000;0
00534;11/06/2023;Norte;Carlos Ruiz;Seguro Vida;23755000;89
00535;29/04/2024;Norte;    MIGUEL ANGEL    ;Tarjeta Gold;30101000;0
00536;06/12/2023;Este;SOFIA RAMIREZ;CDT;10924000;105
00537;21/07/2024;Este;LUIS TORRES;Credito Libranza;14601000;0
00538;20/02/2024;Sur;Carlos Ruiz;Microcredito;22095000;83
00539;04/12/2024;Oeste;SOFIA RAMIREZ;Tarjeta Gold;28010000;0
00540;07/09/2023;Sur;pedro gil;Microcredito;39312000;0
00541;15/04/2023;Oeste;SOFIA RAMIREZ;Tarjeta Gold;16570000;75
00542;06/10/2024;Norte;  LUIS TORRES  ;Tarjeta Gold;49329000;32
00543;22-Jun-2023;Centro;    MIGUEL ANGEL    ;Tarjeta Gold;46387000;0
00544;29-Jan-2024;Sur;CARLOS RUIZ;Tarjeta Gold;3845000;101
00545;24/06/2023;Norte;Carlos Ruiz;Microcredito;19793000;119
00546;04/10/2024;Oeste;lucia fernandez;Credito Libranza;31890000;60
00547;12/04/2024;Sur;  Juan Perez  ;Tarjeta Gold;1199000;0
00548;14/01/2023;Sur;SOFIA RAMIREZ;Microcredito;13126000;0
00549;05-Apr-2023;Norte;luis torres;Credito Libranza;42234000;0
00550;02/12/2023;Este;luis torres;Credito Libranza;10342000;0
00551;26/10/2023;Norte;diana  patricia;Tarjeta Gold;21738000;0
00552;06/03/2024;Este;LUIS TORRES;Tarjeta Gold;3397000;0
00553;28/01/2023;Centro;diana  patricia;Seguro Vida;42868000;0
00554;16/05/2023;Sur;Diana  Patricia;Microcredito;29891000;32
00555;10/11/2024;Centro;  miguel angel  ;Seguro Vida;29469000;0
00556;27-Nov-2024;Norte;SOFIA RAMIREZ;Seguro Vida;47620000;6
00557;04/05/2024;Norte;CARLOS RUIZ;Tarjeta Gold;23789000;0
00558;29/12/2024;Norte;Juan Perez;Microcredito;27031000;96
00559;24-Jan-2024;Centro;CARLOS RUIZ;Credito Libranza;19765000;111
00560;09/09/2023;Centro;JUAN PEREZ;Microcredito;26479000;59
00561;02/12/2023;Sur;Carlos Ruiz;Tarjeta Gold;11881000;70
00562;01/09/2024;Sur;JUAN PEREZ;Tarjeta Gold;27483000;0
00563;27-Mar-2024;Este;Carlos Ruiz;Microcredito;49717000;100
00564;29/04/2023;Norte;LUCIA FERNANDEZ;Seguro Vida;49138000;0
00565;04/04/2024;Norte;ANA LOPEZ;CDT;16964000;3
00566;14/09/2023;Sur;Carlos Ruiz;Microcredito;32769000;2
00567;08/11/2023;Sur;SOFIA RAMIREZ;Microcredito;12629000;0
00568;23/03/2023;Sur;Maria Gomez;Credito Libranza;34995000;0
00569;26/12/2023;Sur;  Pedro Gil  ;Seguro Vida;3295000;0
00570;17/12/2023;Sur;  MIGUEL ANGEL  ;Credito Libranza;24365000;0
00571;13/07/2023;Norte;LUCIA FERNANDEZ;Microcredito;29181000;0
00572;15/01/2023;Sur;LUIS TORRES;Tarjeta Gold;8558000;19
00573;14/03/2023;Oeste;SOFIA RAMIREZ;Microcredito;12371000;0
00574;05/11/2023;Sur;  Maria Gomez  ;Microcredito;44618000;0
00575;08/03/2024;Norte;ANA LOPEZ;Microcredito;20870000;0
00576;28/07/2023;Centro;LUIS TORRES;CDT;36495000;111
00577;05/02/2023;Oeste;LUIS TORRES;Credito Libranza;24240000;0
00578;18-Jul-2023;Sur;DIANA  PATRICIA;Credito Libranza;23689000;0
00579;15/02/2023;Norte;  Pedro Gil  ;Credito Libranza;33493000;0
00580;06/11/2024;Sur;ANA LOPEZ;Microcredito;11488000;63
00581;27/12/2024;Sur;MARIA GOMEZ;CDT;43876000;0
00582;13/11/2024;Centro;PEDRO GIL;Seguro Vida;15087000;0
00583;15/02/2024;Oeste;  SOFIA RAMIREZ  ;Seguro Vida;47001000;0
00584;16/07/2023;Norte;LUIS TORRES;CDT;35223000;0
00585;23-Aug-2024;Oeste;juan perez;CDT;30151000;0
00586;11/05/2024;Norte;Juan Perez;Tarjeta Gold;26532000;16
00587;20/11/2023;Sur;SOFIA RAMIREZ;Tarjeta Gold;44143000;0
00588;21/12/2023;Este;LUIS TORRES;Seguro Vida;29298000;0
00589;09/01/2023;Oeste;Pedro Gil;Seguro Vida;36612000;109
00590;01/09/2024;Norte;diana  patricia;Credito Libranza;2779000;19
00591;26/04/2023;Centro;Maria Gomez;Microcredito;1056000;0
00592;04-Apr-2023;Sur;Pedro Gil;Microcredito;15721000;0
00593;21/10/2023;Oeste;CARLOS RUIZ;Credito Libranza;41882000;0
00594;13/03/2024;Norte;sofia ramirez;Seguro Vida;15685000;0
00595;12/09/2023;Centro;Ana Lopez;Microcredito;30576000;0
00596;28/08/2023;Norte;PEDRO GIL;Tarjeta Gold;42654000;0
00597;06/12/2024;Sur;PEDRO GIL;Seguro Vida;16435000;38
00598;16/12/2023;Norte;  MIGUEL ANGEL  ;Tarjeta Gold;21046000;0
00599;21/02/2024;Sur;  Carlos Ruiz  ;CDT;47811000;25
00600;30/04/2023;Centro;Carlos Ruiz;Credito Libranza;10615000;0
00601;24/02/2023;Oeste;  Juan Perez  ;Credito Libranza;15660000;59
00602;21/10/2024;Centro;  Diana  Patricia  ;Seguro Vida;24677000;0
00603;21/12/2023;Este;lucia fernandez;Tarjeta Gold;919000;0
00604;31/07/2024;Oeste;Juan Perez;CDT;675000;0
00605;16/03/2024;Centro;  Maria Gomez  ;Seguro Vida;10305000;0
00606;07/10/2024;Centro;  MIGUEL ANGEL  ;Tarjeta Gold;654000;0
00607;18/01/2024;Sur;carlos ruiz;CDT;27768000;0
00608;09/08/2024;Sur;MARIA GOMEZ;CDT;37261000;0
00609;25/10/2023;Sur;juan perez;CDT;16542000;0
00610;11/05/2024;Norte;DIANA  PATRICIA;Credito Libranza;4473000;17
00611;03/08/2024;Oeste;  Diana  Patricia  ;Microcredito;11803000;0
00612;20/11/2024;Oeste;maria gomez;Seguro Vida;40498000;107
00613;25-Mar-2023;Este;ANA LOPEZ;CDT;18476000;0
00614;02/08/2023;Oeste;PEDRO GIL;Microcredito;6956000;0
00615;07/10/2023;Sur;SOFIA RAMIREZ;Microcredito;45109000;0
00616;05/02/2024;Oeste;ANA LOPEZ;Tarjeta Gold;46595000;0
00617;24/08/2024;Centro;SOFIA RAMIREZ;Credito Libranza;4612000;11
00618;31/01/2024;Este;MARIA GOMEZ;Tarjeta Gold;49115000;99
00619;18/11/2023;Norte;ANA LOPEZ;CDT;39110000;26
00620;26/08/2023;Centro;pedro gil;Microcredito;10295000;0
00621;01/05/2023;Sur;lucia fernandez;Credito Libranza;10498000;2
00622;07/09/2023;Sur;  Diana  Patricia  ;Seguro Vida;4039000;1
00623;15-Nov-2024;Sur;LUIS TORRES;CDT;22269000;0
00624;02-Jun-2024;Centro;DIANA  PATRICIA;Microcredito;23778000;0
00625;15/11/2023;Oeste;lucia fernandez;Microcredito;10353000;0
00626;26/09/2023;Norte;Pedro Gil;CDT;10787000;0
00627;02/03/2024;Centro;maria gomez;Microcredito;11013000;116
00628;10-Oct-2023;Norte;SOFIA RAMIREZ;Tarjeta Gold;22213000;0
00629;26/07/2024;Norte;  Maria Gomez  ;Credito Libranza;40957000;110
00630;05/08/2024;Sur;luis torres;Tarjeta Gold;35172000;0
00631;20/10/2024;Sur;  SOFIA RAMIREZ  ;Microcredito;31556000;0
00632;24/12/2024;Norte;LUCIA FERNANDEZ;CDT;16915000;0
00633;27/03/2024;Norte;ana lopez;Microcredito;14006000;0
00634;28-Nov-2023;Norte;DIANA  PATRICIA;CDT;14080000;0
00635;06/03/2023;Oeste;  Juan Perez  ;CDT;7131000;114
00636;07/04/2024;Norte;MARIA GOMEZ;Seguro Vida;27196000;0
00637;08/03/2024;Norte;DIANA  PATRICIA;Tarjeta Gold;38444000;94
00638;29/12/2023;Centro;Juan Perez;Seguro Vida;5377000;0
00639;18/05/2023;Centro;Ana Lopez;Microcredito;22272000;0
00640;10/02/2023;Sur;  Juan Perez  ;CDT;35359000;1
00641;23/07/2023;Norte;Diana  Patricia;Seguro Vida;18154000;78
00642;25/12/2023;Norte;sofia ramirez;Credito Libranza;7482000;0
00643;23/09/2024;Centro;Diana  Patricia;Seguro Vida;12478000;68
00644;25/02/2023;Este;  lucia fernandez  ;Tarjeta Gold;3176000;0
00645;06/06/2024;Norte;JUAN PEREZ;Microcredito;12620000;21
00646;10/06/2024;Norte;Maria Gomez;Seguro Vida;9292000;0
00647;01/01/2024;Sur;pedro gil;Seguro Vida;40053000;0
00648;01/03/2024;Oeste;sofia ramirez;Microcredito;31695000;0
00649;29/09/2023;Este;LUIS TORRES;Credito Libranza;3407000;0
00650;19/02/2023;Este;Pedro Gil;Tarjeta Gold;41393000;36
00651;21/07/2024;Este;  Pedro Gil  ;Credito Libranza;2227000;0
00652;20/04/2023;Este;    MIGUEL ANGEL    ;Microcredito;45141000;0
00653;17/11/2024;Este;carlos ruiz;Microcredito;41302000;112
00654;01/07/2023;Centro;Pedro Gil;Credito Libranza;5886000;42
00655;19/05/2023;Este;  Carlos Ruiz  ;Seguro Vida;48439000;0
00656;24/04/2023;Centro;  Diana  Patricia  ;Microcredito;11749000;0
00657;05/03/2024;Sur;  Maria Gomez  ;Credito Libranza;15171000;113
00658;09/09/2024;Sur;Carlos Ruiz;Credito Libranza;18888000;0
00659;31/01/2023;Oeste;Carlos Ruiz;CDT;23489000;8
00660;27/03/2024;Sur;Pedro Gil;Tarjeta Gold;41550000;0
00661;03/08/2023;Oeste;Diana  Patricia;Microcredito;11570000;0
00662;28/10/2024;Norte;  SOFIA RAMIREZ  ;Credito Libranza;49801000;102
00663;28/08/2024;Este;Juan Perez;Tarjeta Gold;8028000;75
00664;15/10/2024;Norte;  Diana  Patricia  ;Seguro Vida;43220000;0
00665;06/09/2023;Sur;lucia fernandez;Tarjeta Gold;3870000;82
00666;13/09/2023;Oeste;lucia fernandez;CDT;10806000;0
00667;07/11/2024;Centro;juan perez;CDT;29346000;0
00668;22/09/2024;Oeste;luis torres;Seguro Vida;22314000;25
00669;15/06/2024;Sur;ana lopez;CDT;47277000;70
00670;17/10/2023;Sur;LUIS TORRES;CDT;31466000;0
00671;01/12/2024;Norte;Maria Gomez;Credito Libranza;40675000;0
00672;21/03/2024;Sur;  Diana  Patricia  ;Tarjeta Gold;11994000;0
00673;15-Aug-2024;Sur;carlos ruiz;CDT;40419000;0
00674;22/01/2023;Norte;JUAN PEREZ;CDT;38324000;0
00675;22/07/2024;Este;LUCIA FERNANDEZ;CDT;24121000;0
00676;03/04/2023;Sur;lucia fernandez;CDT;3368000;0
00677;21/12/2023;Este;  Juan Perez  ;Tarjeta Gold;814000;61
00678;01/01/2024;Sur;Carlos Ruiz;CDT;22330000;0
00679;27/06/2023;Este;  MIGUEL ANGEL  ;Microcredito;7603000;0
00680;06/06/2024;Centro;diana  patricia;Seguro Vida;24115000;0
00681;11/04/2024;Este;lucia fernandez;Tarjeta Gold;37100000;0
00682;27/06/2023;Norte;lucia fernandez;Tarjeta Gold;38168000;0
00683;10-Nov-2023;Norte;  MIGUEL ANGEL  ;Microcredito;7504000;80
00684;20/07/2024;Centro;Diana  Patricia;Microcredito;45209000;109
00685;04-Nov-2024;Sur;juan perez;Tarjeta Gold;43557000;0
00686;19/08/2024;Sur;Carlos Ruiz;CDT;48721000;0
00687;30/03/2023;Oeste;  Diana  Patricia  ;Seguro Vida;38025000;0
00688;16/02/2024;Oeste;  MIGUEL ANGEL  ;Tarjeta Gold;9059000;0
00689;06/08/2024;Norte;  MIGUEL ANGEL  ;CDT;40146000;0
00690;05/02/2024;Sur;CARLOS RUIZ;Microcredito;29249000;48
00691;29/06/2024;Este;  Pedro Gil  ;Seguro Vida;11019000;83
00692;05/04/2024;Sur;SOFIA RAMIREZ;CDT;15184000;0
00693;07/12/2024;Centro;lucia fernandez;CDT;7888000;0
00694;01/06/2024;Norte;carlos ruiz;CDT;43135000;0
00695;29/08/2023;Norte;carlos ruiz;CDT;7819000;0
00696;17/08/2023;Norte;ANA LOPEZ;Seguro Vida;2516000;37
00697;14/05/2023;Oeste;  MIGUEL ANGEL  ;Microcredito;11293000;43
00698;10/11/2024;Centro;  MIGUEL ANGEL  ;Seguro Vida;36749000;0
00699;10/10/2023;Este;carlos ruiz;CDT;1504000;26
00700;27/03/2024;Este;Pedro Gil;Seguro Vida;43421000;9
00701;30/05/2024;Norte;PEDRO GIL;Seguro Vida;17049000;0
00702;14/06/2023;Oeste;DIANA  PATRICIA;Tarjeta Gold;45066000;0
00703;06/08/2023;Centro;Ana Lopez;Credito Libranza;17088000;0
00704;06/05/2024;Oeste;Maria Gomez;CDT;13957000;53
00705;28/11/2023;Este;Diana  Patricia;Seguro Vida;8614000;0
00706;01/09/2024;Sur;luis torres;Tarjeta Gold;36772000;0
00707;09/03/2024;Norte;  MIGUEL ANGEL  ;Seguro Vida;15301000;0
00708;02/12/2024;Oeste;pedro gil;CDT;6203000;0
00709;16-Apr-2023;Oeste;Maria Gomez;Seguro Vida;43914000;0
00710;05/05/2023;Oeste;  miguel angel  ;CDT;19316000;0
00711;02/02/2024;Sur;  lucia fernandez  ;CDT;40763000;0
00712;08/02/2023;Centro;ANA LOPEZ;Tarjeta Gold;33321000;0
00713;28/10/2024;Este;Juan Perez;CDT;3677000;0
00714;21/03/2023;Centro;  Carlos Ruiz  ;CDT;3529000;0
00715;10/05/2023;Centro;JUAN PEREZ;CDT;14606000;0
00716;03/08/2023;Norte;juan perez;Credito Libranza;34632000;111
00717;11/02/2023;Oeste;LUCIA FERNANDEZ;Credito Libranza;34610000;0
00718;12/10/2024;Norte;  MIGUEL ANGEL  ;Credito Libranza;35488000;0
00719;01/09/2023;Este;Juan Perez;Tarjeta Gold;29550000;71
00720;27/02/2023;Norte;Juan Perez;Seguro Vida;43247000;0
00721;28/12/2024;Norte;Diana  Patricia;Seguro Vida;25720000;97
00722;17/02/2024;Sur;Ana Lopez;Microcredito;35123000;4
00723;18/01/2024;Norte;PEDRO GIL;Microcredito;33267000;0
00724;28/04/2023;Sur;Juan Perez;CDT;25296000;0
00725;09/01/2024;Norte;PEDRO GIL;Tarjeta Gold;6525000;0
00726;23/01/2023;Sur;  LUIS TORRES  ;Tarjeta Gold;16641000;0
00727;31-May-2024;Norte;SOFIA RAMIREZ;CDT;22078000;0
00728;22/09/2023;Este;CARLOS RUIZ;Seguro Vida;40377000;29
00729;13/05/2023;Oeste;  lucia fernandez  ;Seguro Vida;49515000;0
00730;24/07/2023;Oeste;CARLOS RUIZ;Tarjeta Gold;3575000;0
00731;22/01/2024;Sur;Juan Perez;Credito Libranza;30970000;0
00732;23/11/2024;Centro;  MIGUEL ANGEL  ;Microcredito;33959000;69
00733;04/09/2023;Este;  MIGUEL ANGEL  ;Tarjeta Gold;11633000;65
00734;31/10/2023;Este;LUCIA FERNANDEZ;CDT;47394000;47
00735;30/07/2023;Este;Carlos Ruiz;Seguro Vida;8715000;0
00736;24/08/2024;Norte;Ana Lopez;Seguro Vida;43769000;0
00737;08/05/2023;Oeste;  MIGUEL ANGEL  ;Microcredito;38835000;0
00738;21/12/2023;Norte;sofia ramirez;Seguro Vida;33128000;0
00739;12-Dec-2024;Norte;CARLOS RUIZ;Microcredito;29039000;20
00740;22/12/2024;Sur;lucia fernandez;Microcredito;27994000;0
00741;04/12/2024;Sur;MARIA GOMEZ;Tarjeta Gold;14795000;0
00742;15/12/2023;Este;CARLOS RUIZ;Tarjeta Gold;42944000;0
